,cleansed_text,created_at,class,is_unuseful,pred
268,"Hi SAP Concur Support:



Kindly request to reopen the ticket.



I do not find the button <Site Settings> with the aim to change the parameter as you advised (Click > Administration > Expense > Expense Admin > Site Settings > Tick ""Allow users to remove trip segments without creating expenses"" > Save.)

The screenshot below shows the header of my Concur Set-Up:







In addition, I am unable to contact support. By clicking on the Support-Button, the following error pops up:









Thanks for your help.



BR, Tom





Tom J. Roels
Sales Director



t



m











ION Trading GmbH

An der Welle 8 | 60322 Frankfurt am Main | Germany

Managing Directors: Conor Clinch | Markos Mouzouris

Commercial Register: HRB 76507 | Amtsgericht Frankfurt/M

***********************************************
This email and any attachments may contain information which is confidential and/or privileged.  The information is intended exclusively for the addressee and the views expressed may not be official policy, but the personal views of the originator.  If you are not the intended recipient, be aware that any disclosure, copying, distribution or use of the contents is prohibited. If you have received this email and any file transmitted with it in error, please notify the sender by telephone or return email immediately and delete the material from your computer.  Internet communications are not secure and ION is not responsible for their abuse by third parties, nor for any alteration or corruption in transmission, nor for any damage or loss caused by any virus or other defect. ION accepts no liability or responsibility arising out of or in any way connected to this email.

***********************************************



Von: Concur Support Updates <support-updates@concur.com>
Gesendet: Freitag, 30. November 2018 16:12
An: Tom Roels <tom.roels@iongroup.com>; Office Graz <office-graz@Reval.com>; Silke Peintinger <silke.peintinger@iongroup.com>
Betreff: Your Case 12923375 Has Been Updated - (Subj: Deleting a booking line in expense report)





Hello Silke,



A new response from SAP Concur has been added to your case 12923375. Please review this new information, and reply to your case even if it is to let us know you will need additional time on your end to take the next step.



For the best user experience, please review and respond to your case using the SAP Concur Support Portal following the steps below:

Log in to your SAP Concur application

Click the Contact Support link

Click the Support tab

Click View Cases

Select your case

Click Add Comment or Attach File to provide additional information to your case (Please note that any documents attached to this case can only be added or retrieved from the SAP Concur Support Portal for security purposes.)

To close or cancel the case, click Close Case



Thank you,



SAP Concur Customer Support



ref:00D607Dq3.5000e1RZktv:ref – Please do not remove or this will cause a delay in processing your case.


Case Subject : Deleting a booking line in expense report


Case Comment : Hello Silke,

Thank you for contacting SAP Concur admin support regarding this case.

To be able to delete trip segments without creating an expense for it you will need to enable this function in Site Settings.

Please follow the steps below:

Click > Administration > Expense > Expense Admin > Site Settings > Tick ""Allow users to remove trip segments without creating expenses"" > Save.

This will allow Tom the ability to delete the trip segment from Available Expenses when they select it.

For any further assistance, please do not hesitate to ask.

Kind regards,

Jahanara
Global Services & Support
SAP Concur


Case Description : Hi,

I open this case as admin for my colleague: TOM ROELS

Please DELETE a booking line in expense report of
ACCOR Hotels which is not needed anymore.
This feed was only for guaranty during reservation and was finally consumed with the total invoice by check out.

thanks,
Silke",2018-12-03 10:17:43.000000 UTC,chat,False,False
494,"Hi Team,



I was unable to view Query studio under Launch. Please see attached & help!



Thanks,

Hanish Bhatti

Manager, Finance |



M: +1 703.663.3475 I M: +91.999.927.7192,

|",2019-02-05 16:39:53.000000 UTC,chat,False,False
377,I got stuck on the application.,2021-06-15 15:38:22.000000 UTC,chat,False,False
270,"Hi Dalynn!  Thanks for getting back to me! Let's see if we can get these Instagram Accounts back on track for you! Would you like all three still connected?  I will attach the instructions below so that you can quickly and easily reauthorize multiple usernames, to get back to creating your beautiful Chatbooks. Reauthorizing usually works best when using a computer vs. your phone and preferably from a Google Chrome or Firefox Internet browser. 1. Here is the link to reauthorize your dalynnwthomas username. Click the below link and login using the above username and your password. http://app.chatbooks.com/reconnect/5254277/rsp2zz8v8OR6a85TSvFp9XZ8QFrWNB7UweN1W6Gw  2. Make sure that your littletopknots username has its own password and isn't attached to the 1st account's password. To do this:  &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;a. Please open your Instagram app and login to the account that you would like connected to Chatbooks. b. Click the person icon in the bottom right hand corner. Make sure that you click the username at the top and toggle to the correct new username that you want connected. Then tap the hamburger menu (the three horizontal lines) in the top right corner. c.Click settings, then security. d. You may see &ldquo;create password&rdquo; at the top of the list. If so, please click it and create a password.  3. Go to&nbsp;Instagram.com (http://instagram.com/)&nbsp;from your computer browser and make sure you are logged out. 4. Now that you are completely logged out from Instagram, try this link for your (insert 2nd username). To ensure that it doesn't automatically log you back into your main account, you could even try opening a private/incognito browser window to copy/paste the below link into. Log in using the username (not the email) and new password that you just created.  http://app.chatbooks.com/reconnect/5254278/rsp2zz8v8OR6a85TSvFp9XZ8QFrWNB7UweN1W6Gw  Please follow the same steps for username #2 to reauthorize username normantheakita.  Here is the reauthorization link for normanthe_akita:  http://app.chatbooks.com/reconnect/4015505/0vr9fgWmvIZQkaNEep01JgEwN0wABlfdz4yUBc4k  I know that seems like a lot of steps, but hopefully we can follow those to get you back on track! Give it a try and let me know how it goes! I'm happy to continue troubleshooting with you along the way! Best,  Marie #Lovechatbooks",2021-12-29 05:47:25.751000 UTC,ticket,False,False
293,"Hey, I'm sure you're busy but I just wanted to see if you were still with me? If so, please let me know if that address is correct! If it is, I'll get a new order placed for that card and upgrade the shipping to FedEx while waiving the upgrade fee.",2022-06-22 21:37:52.000000 UTC,chat,False,False
181,"Hi Team,

Can you please ensure Billing is activated for the following new BCD Travel - APA AU Ind irect Config.

Company/Config: Dyson Limited / Dyson AU
Company ID: 500000727
Config ID: 500007503

Please let me know if you require any additional information.

Many thanks,

Peter Cookson
| peter.cookson@sap.com |",2021-05-28 04:26:02.000000 UTC,chat,False,False
298,"Thank you for your patience! I just got the confirmation from our team that the Hollywood Feed 007 card was shipped out on May 29. With May 30 being memorial day, that gives an estimated delivery timeframe of Wednesday, June 8 to Friday, June 17. The card should have been received by now.



Can I have you confirm the following shipping address was correct?",2022-06-22 21:07:04.000000 UTC,chat,False,False
414,"/ Chatter Notification Styles / .messageText, .messageSmallText,.messageTextBold, .headlineText, .text13px, .linkStyle, .linkStyleBold, .smallLinkStyle, .smallGreyLinkStyle, .greyLinkStyle, .footerText { font-size:14px; font-family: Arial; color:#222; } .messageTextBold{ font-weight: bold; } .messageSmallText { font-size:12px; line-height: 15px; } .text13px { font-size:13px; } .greyLine { color: #D4DADB; background-color: #D4DADB; height: 1px; } a, .linkStyle, .linkStyleBold, .smallLinkStyle, .smallGreyLinkStyle, .greyLinkStyle{ color: #015ba7;text-decoration: none; } .smallGreyLinkStyle, .greyLinkStyle, .footerText { color: #7d7d84; line-height: 14px; } .linkStyleBold, .headlineText a { font-weight:bold; } .smallGreyLinkStyle, .smallLinkStyle, .footerText { font-size: 11px; } a:hover { text-decoration: underline; } .fileSharingYellowArea{ background-color:#FFFFDC; padding:10px;} .contentActionLink, .contentActionLabel, .contentdescription, .contentFileLink {font-family: Arial; font-size: 12px;} .contentFileLink {font-weight: bold;} .messageTimestamp {font-size: 11px; color: #27d7dB4;font-family: Arial;} .recentMessageBody {font-size: 12px; color: #222222;font-family: Arial;} .replyEmailText {font-size: 12px;font-family: Arial; color:#222222; font-weight:bold; background-color: #cfeef8;padding-top: 5px;padding-bottom:5px} .darkGreyLine { color: #D4DADC; background-color: #D4DADC; height: 1px; } .messageDate {color: #7d7d84; font-size:11px;font-family:Arial;} / End Chatter Notification Styles / 

mentioned you in a post 



says:
can this be moved to me as Hoovers states it has 92 employees



Tip! To comment, either reply to this email or click this link.



This email was sent to the user .
To change or turn off Chatter emails, use your registered email address to .
salesforce.com, inc. The Landmark @ One Market, Suite 300 San Francisco, CA 94105",2013-03-13 10:34:54.000000 UTC,chat,True,True
539,Hi can't connect my bank,2022-02-22 22:41:22.000000 UTC,ticket,False,False
801,"Hello Kyle I will like several cards I need one with the Business name, My Name Aibao Chen, Also A company card I can let a few employees pick up merchandise. My fiance Mgr Jonathan Gokule also Najee Muslim, James Speak",2018-08-08 16:22:55.000000 UTC,chat,False,False
626,Thank you for texting us here at Chatbooks. We'll respond as soon as possible. We look forward to providing an exceptional experience. Msg&amp;Data rates may apply.,2022-08-23 15:28:49.797000 UTC,ticket,True,False
132,"That amount is not correct.  The full day should be $70



Mary Ann Hicks
Accounting & Treasury Manager
Clyde Bergemann, Inc.

THE CLYDE BERGEMANN POWER GROUP

We.  Together.  Committed to Process Efficiency.

Phone:   770-810-6683

Cell:       470-233-5417
Fax:       770-810-6693
Email:
Internet:

For the latest information about Clyde Bergemann, please follow us on LinkedIn 



Clyde Bergemann, Inc. | 4015 Presidential Parkway | Atlanta | Georgia | 30340",2019-09-06 19:35:30.000000 UTC,chat,False,False
147,"Bonjour,



Je ne comprends, tout est conforme pourtant.



Me revenir svp.



Merci



Frédéric Delaunay, avocat, PAA

Directeur – Indemnisation



SSQ Groupe financier

2515, boulevard Laurier, C.P. 10530, Succ. Sainte -Foy

Québec (Québec)  G1V 0A5

418.683.0554 poste 56195

frederic.delaunay@ssq.ca



| |



De : AutoNotification@concursolutions.com [mailto:AutoNotification@concursolutions.com]
Envoyé : 21 mars 2017 07:53
À : Delaunay, Frédérick
Objet : Modification de l'état de la note de frais





Votre note de frais répertoriée ci-dessous a changé d'état.



Modifié par



Concur ConcurAuditor1

Nom de la note de frais



8 mars 2017

Date de la note de frais



2017-03-08

Date de soumission



2017-03-20



Montant approuvé



875.21 CAD



État d'approbation défini à



Renvoyée à l'employé

État de paiement défini à



Non payée

Commentaires de l’approbateur

Votre note de frais a été auditée. Si vous avez des questions, contactez .

La date du reçu pour les frais REP - Stationnement (95751) de 10.00 CAD le 2017-03-07 ne correspond pas à la date de la dépense réclamée. Veuillez corriger la différence de date et soumettre de nouveau.





Lier à Expense











Ce message et tous les fichiers attachés sont confidentiels et s'adressent exclusivement au(x) destinataire(s) indiqué(s) ci-dessus. Si vous recevez ce message par erreur, veuillez le retourner à l'expéditeur et le détruire. Tout usage, copie ou distribution non autorisés de ce courriel sont strictement interdits.

This message and any attachments are confidential and intended solely for the above-mentioned recipient(s). If you have received this message in error, please return it to the sender and delete it from your files. Unauthorized use, copying or distribution of this e-mail is strictly prohibited.",2017-03-21 11:58:34.000000 UTC,chat,False,False
